STATE_FIPS_CODE,STATE_ALPHA,STATE_NAME,size,practice,operations,acres,total_ops,total_acres,ops_adopt,acres_adopt
37,NC,NORTH CAROLINA,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,2027,6227,5112,24239,0.3965179968701095,0.2569000371302447
38,ND,NORTH DAKOTA,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,109,489,571,2430,0.19089316987740806,0.20123456790123456
38,ND,NORTH DAKOTA,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,109,489,571,2430,0.19089316987740806,0.20123456790123456
39,OH,OHIO,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,2431,9204,10333,53998,0.2352656537307655,0.17045075743546056
39,OH,OHIO,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,2431,9204,10333,53998,0.2352656537307655,0.17045075743546056
40,OK,OKLAHOMA,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,424,1334,4853,24707,0.08736863795590356,0.0539927955640102
40,OK,OKLAHOMA,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,424,1334,4853,24707,0.08736863795590356,0.0539927955640102
41,OR,OREGON,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,1481,3980,12536,62421,0.1181397574984046,0.06376059339004501
41,OR,OREGON,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,1481,3980,12536,62421,0.1181397574984046,0.06376059339004501
42,PA,PENNSYLVANIA,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,2765,10584,6481,29433,0.4266316926400247,0.35959637141983486
42,PA,PENNSYLVANIA,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,2765,10584,6481,29433,0.4266316926400247,0.35959637141983486
44,RI,RHODE ISLAND,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,106,336,379,NA,0.2796833773087071,NA
44,RI,RHODE ISLAND,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,106,336,379,NA,0.2796833773087071,NA
45,SC,SOUTH CAROLINA,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,798,2896,3289,17053,0.2426269382791122,0.16982349146777692
45,SC,SOUTH CAROLINA,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,798,2896,3289,17053,0.2426269382791122,0.16982349146777692
46,SD,SOUTH DAKOTA,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,142,577,1237,6103,0.11479385610347616,0.0945436670489923
46,SD,SOUTH DAKOTA,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,142,577,1237,6103,0.11479385610347616,0.0945436670489923
47,TN,TENNESSEE,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,1739,5856,5803,30960,0.2996725831466483,0.18914728682170542
47,TN,TENNESSEE,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,1739,5856,5803,30960,0.2996725831466483,0.18914728682170542
48,TX,TEXAS,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,2113,7839,27889,148099,0.07576463838789486,0.05293080979614987
48,TX,TEXAS,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,2113,7839,27889,148099,0.07576463838789486,0.05293080979614987
49,UT,UTAH,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,423,NA,6181,28766,0.06843552823167773,NA
49,UT,UTAH,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,423,NA,6181,28766,0.06843552823167773,NA
50,VT,VERMONT,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,447,1036,874,3502,0.511441647597254,0.2958309537407196
50,VT,VERMONT,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,447,1036,874,3502,0.511441647597254,0.2958309537407196
51,VA,VIRGINIA,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,1298,4325,4595,23169,0.282480957562568,0.1866718460011222
51,VA,VIRGINIA,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,1298,4325,4595,23169,0.282480957562568,0.1866718460011222
53,WA,WASHINGTON,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,1319,3267,11523,54623,0.11446671873644017,0.059809970159090495
53,WA,WASHINGTON,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,1319,3267,11523,54623,0.11446671873644017,0.059809970159090495
54,WV,WEST VIRGINIA,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,751,NA,1928,10223,0.3895228215767635,NA
54,WV,WEST VIRGINIA,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,751,NA,1928,10223,0.3895228215767635,NA
55,WI,WISCONSIN,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,2228,8712,5923,29348,0.37616072936012157,0.29685157421289354
55,WI,WISCONSIN,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,2228,8712,5923,29348,0.37616072936012157,0.29685157421289354
56,WY,WYOMING,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,74,406,1168,5233,0.06335616438356165,0.07758455952608447
56,WY,WYOMING,FARM AREA: (1.0 TO 9.9 ACRES),Cover Crops,74,406,1168,5233,0.06335616438356165,0.07758455952608447
1,AL,ALABAMA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,758,15986,12637,341902,0.05998259080477961,0.04675608800182508
1,AL,ALABAMA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,758,15986,12637,341902,0.05998259080477961,0.04675608800182508
2,AK,ALASKA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,13,301,236,5325,0.05508474576271186,0.056525821596244134
2,AK,ALASKA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,13,301,236,5325,0.05508474576271186,0.056525821596244134
4,AZ,ARIZONA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,65,1606,3753,79291,0.017319477751132427,0.02025450555548549
4,AZ,ARIZONA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,65,1606,3753,79291,0.017319477751132427,0.02025450555548549
5,AR,ARKANSAS,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,395,9440,10404,287840,0.037966166858900426,0.032795997776542525
5,AR,ARKANSAS,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,395,9440,10404,287840,0.037966166858900426,0.032795997776542525
6,CA,CALIFORNIA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,1811,40489,21756,499981,0.0832414046699761,0.08098107728093668
6,CA,CALIFORNIA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,1811,40489,21756,499981,0.0832414046699761,0.08098107728093668
8,CO,COLORADO,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,523,12754,11579,330864,0.04516797650919768,0.03854756032690169
8,CO,COLORADO,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,523,12754,11579,330864,0.04516797650919768,0.03854756032690169
9,CT,CONNECTICUT,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,149,3408,2152,49951,0.06923791821561338,0.06822686232507857
9,CT,CONNECTICUT,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,149,3408,2152,49951,0.06923791821561338,0.06822686232507857
10,DE,DELAWARE,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,130,3481,903,21121,0.14396456256921372,0.1648122721462052
10,DE,DELAWARE,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,130,3481,903,21121,0.14396456256921372,0.1648122721462052
12,FL,FLORIDA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,398,8323,19696,433331,0.02020714865962632,0.019207026499373458
12,FL,FLORIDA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,398,8323,19696,433331,0.02020714865962632,0.019207026499373458
13,GA,GEORGIA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,1046,24071,13444,352342,0.07780422493305564,0.06831714640888682
13,GA,GEORGIA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,1046,24071,13444,352342,0.07780422493305564,0.06831714640888682
15,HI,HAWAII,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,36,743,1693,34353,0.021264028352037802,0.021628387622623934
15,HI,HAWAII,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,36,743,1693,34353,0.021264028352037802,0.021628387622623934
16,ID,IDAHO,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,427,10385,7337,164793,0.0581981736404525,0.0630184534537268
16,ID,IDAHO,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,427,10385,7337,164793,0.0581981736404525,0.0630184534537268
17,IL,ILLINOIS,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,2290,58120,17901,463495,0.127925814200324,0.12539509595572768
17,IL,ILLINOIS,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,2290,58120,17901,463495,0.127925814200324,0.12539509595572768
18,IN,INDIANA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,1934,45690,18665,472474,0.10361639432092151,0.09670373396208046
18,IN,INDIANA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,1934,45690,18665,472474,0.10361639432092151,0.09670373396208046
19,IA,IOWA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,3111,75821,18183,449747,0.17109387889787164,0.16858589384698508
19,IA,IOWA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,3111,75821,18183,449747,0.17109387889787164,0.16858589384698508
20,KS,KANSAS,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,838,21898,10101,277691,0.08296208296208296,0.07885743506271359
20,KS,KANSAS,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,838,21898,10101,277691,0.08296208296208296,0.07885743506271359
21,KY,KENTUCKY,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,2908,62599,24269,629347,0.11982364333099839,0.0994665899734169
21,KY,KENTUCKY,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,2908,62599,24269,629347,0.11982364333099839,0.0994665899734169
22,LA,LOUISIANA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,285,6775,9008,235357,0.03163854351687389,0.02878605692628645
22,LA,LOUISIANA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,285,6775,9008,235357,0.03163854351687389,0.02878605692628645
23,ME,MAINE,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,160,2995,2157,54228,0.07417709782104775,0.05522977059821495
23,ME,MAINE,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,160,2995,2157,54228,0.07417709782104775,0.05522977059821495
24,MD,MARYLAND,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,720,16863,4559,113081,0.15792937047598157,0.1491231948780078
24,MD,MARYLAND,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,720,16863,4559,113081,0.15792937047598157,0.1491231948780078
25,MA,MASSACHUSETTS,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,203,4424,2535,59036,0.08007889546351085,0.07493732637712582
25,MA,MASSACHUSETTS,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,203,4424,2535,59036,0.08007889546351085,0.07493732637712582
26,MI,MICHIGAN,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,2158,49397,16920,439602,0.12754137115839242,0.11236755064808622
26,MI,MICHIGAN,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,2158,49397,16920,439602,0.12754137115839242,0.11236755064808622
27,MN,MINNESOTA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,2053,48509,14618,396828,0.14044328909563553,0.1222418780932797
27,MN,MINNESOTA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,2053,48509,14618,396828,0.14044328909563553,0.1222418780932797
28,MS,MISSISSIPPI,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,520,11505,8810,248809,0.05902383654937571,0.046240288735536095
28,MS,MISSISSIPPI,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,520,11505,8810,248809,0.05902383654937571,0.046240288735536095
29,MO,MISSOURI,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,2051,50743,22676,630338,0.09044805080261069,0.08050125488230124
29,MO,MISSOURI,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,2051,50743,22676,630338,0.09044805080261069,0.08050125488230124
30,MT,MONTANA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,374,8764,5836,143422,0.0640849897189856,0.06110638535231694
30,MT,MONTANA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,374,8764,5836,143422,0.0640849897189856,0.06110638535231694
31,NE,NEBRASKA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,1100,29526,7641,188475,0.14396021463159273,0.1566573816155989
31,NE,NEBRASKA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,1100,29526,7641,188475,0.14396021463159273,0.1566573816155989
32,NV,NEVADA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,57,1355,943,22772,0.060445387062566275,0.05950289829615317
32,NV,NEVADA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,57,1355,943,22772,0.060445387062566275,0.05950289829615317
33,NH,NEW HAMPSHIRE,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,77,1572,1275,31084,0.0603921568627451,0.05057264187363274
33,NH,NEW HAMPSHIRE,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,77,1572,1275,31084,0.0603921568627451,0.05057264187363274
34,NJ,NEW JERSEY,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,341,7816,4467,93959,0.07633758674725767,0.08318521908492002
34,NJ,NEW JERSEY,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,341,7816,4467,93959,0.07633758674725767,0.08318521908492002
35,NM,NEW MEXICO,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,244,5301,4524,101003,0.053934571175950484,0.05248358959634862
35,NM,NEW MEXICO,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,244,5301,4524,101003,0.053934571175950484,0.05248358959634862
36,NY,NEW YORK,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,1766,38834,8632,225931,0.2045875810936052,0.1718843363681832
36,NY,NEW YORK,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,1766,38834,8632,225931,0.2045875810936052,0.1718843363681832
37,NC,NORTH CAROLINA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,1478,31962,17132,448710,0.08627130515993463,0.07123086180383767
37,NC,NORTH CAROLINA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,1478,31962,17132,448710,0.08627130515993463,0.07123086180383767
38,ND,NORTH DAKOTA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,513,14391,2514,69071,0.20405727923627684,0.20835082740947722
38,ND,NORTH DAKOTA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,513,14391,2514,69071,0.20405727923627684,0.20835082740947722
39,OH,OHIO,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,3119,73030,26533,668842,0.11755172803678438,0.1091887172157251
39,OH,OHIO,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,3119,73030,26533,668842,0.11755172803678438,0.1091887172157251
40,OK,OKLAHOMA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,787,19990,18402,482026,0.04276709053363765,0.04147079203196508
40,OK,OKLAHOMA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,787,19990,18402,482026,0.04276709053363765,0.04147079203196508
41,OR,OREGON,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,676,15679,12707,293435,0.05319902415991186,0.05343261710429908
41,OR,OREGON,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,676,15679,12707,293435,0.05319902415991186,0.05343261710429908
42,PA,PENNSYLVANIA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,4844,116575,15901,400651,0.30463492862084146,0.2909639561613474
42,PA,PENNSYLVANIA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,4844,116575,15901,400651,0.30463492862084146,0.2909639561613474
44,RI,RHODE ISLAND,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,29,679,377,8891,0.07692307692307693,0.07636936227645934
44,RI,RHODE ISLAND,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,29,679,377,8891,0.07692307692307693,0.07636936227645934
45,SC,SOUTH CAROLINA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,676,14840,9063,230773,0.07458898819375483,0.06430561634159976
45,SC,SOUTH CAROLINA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,676,14840,9063,230773,0.07458898819375483,0.06430561634159976
46,SD,SOUTH DAKOTA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,647,17635,4546,119583,0.14232292124945006,0.1474707943436776
46,SD,SOUTH DAKOTA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,647,17635,4546,119583,0.14232292124945006,0.1474707943436776
47,TN,TENNESSEE,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,1424,29764,25836,691582,0.05511689115962223,0.04303755736846824
47,TN,TENNESSEE,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,1424,29764,25836,691582,0.05511689115962223,0.04303755736846824
48,TX,TEXAS,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,2811,61057,81616,1975872,0.03444177612232895,0.030901293201179025
48,TX,TEXAS,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,2811,61057,81616,1975872,0.03444177612232895,0.030901293201179025
49,UT,UTAH,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,370,7816,5254,117658,0.07042253521126761,0.06642982202655152
49,UT,UTAH,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,370,7816,5254,117658,0.07042253521126761,0.06642982202655152
50,VT,VERMONT,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,184,4198,1924,48196,0.09563409563409564,0.08710266412150386
50,VT,VERMONT,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,184,4198,1924,48196,0.09563409563409564,0.08710266412150386
51,VA,VIRGINIA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,1328,30480,13631,351954,0.0974249871616169,0.0866022264273172
51,VA,VIRGINIA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,1328,30480,13631,351954,0.0974249871616169,0.0866022264273172
53,WA,WASHINGTON,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,474,10321,12323,279637,0.038464659579647814,0.03690856360209843
53,WA,WASHINGTON,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,474,10321,12323,279637,0.038464659579647814,0.03690856360209843
54,WV,WEST VIRGINIA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,331,6476,6280,171610,0.052707006369426754,0.03773672862886778
54,WV,WEST VIRGINIA,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,331,6476,6280,171610,0.052707006369426754,0.03773672862886778
55,WI,WISCONSIN,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,3384,80354,16919,473381,0.20001182102961168,0.16974487780455913
55,WI,WISCONSIN,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,3384,80354,16919,473381,0.20001182102961168,0.16974487780455913
56,WY,WYOMING,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,200,4773,2733,78295,0.07317965605561653,0.06096174723801009
56,WY,WYOMING,FARM AREA: (10.0 TO 49.9 ACRES),Cover Crops,200,4773,2733,78295,0.07317965605561653,0.06096174723801009
1,AL,ALABAMA,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,217,13793,NA,NA,NA,NA
2,AK,ALASKA,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,4,270,NA,NA,NA,NA
4,AZ,ARIZONA,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,17,1137,NA,NA,NA,NA
5,AR,ARKANSAS,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,138,8887,NA,NA,NA,NA
6,CA,CALIFORNIA,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,520,35182,NA,NA,NA,NA
8,CO,COLORADO,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,161,11054,NA,NA,NA,NA
9,CT,CONNECTICUT,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,56,3569,NA,NA,NA,NA
10,DE,DELAWARE,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,48,3183,NA,NA,NA,NA
12,FL,FLORIDA,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,126,8704,NA,NA,NA,NA
13,GA,GEORGIA,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,307,20413,NA,NA,NA,NA
15,HI,HAWAII,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,3,NA,NA,NA,NA,NA
16,ID,IDAHO,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,177,12052,NA,NA,NA,NA
17,IL,ILLINOIS,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,999,67226,NA,NA,NA,NA
18,IN,INDIANA,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,802,54418,NA,NA,NA,NA
19,IA,IOWA,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,1563,104933,NA,NA,NA,NA
20,KS,KANSAS,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,633,43228,NA,NA,NA,NA
21,KY,KENTUCKY,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,699,46064,NA,NA,NA,NA
22,LA,LOUISIANA,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,89,5839,NA,NA,NA,NA
23,ME,MAINE,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,29,1878,NA,NA,NA,NA
24,MD,MARYLAND,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,365,25583,NA,NA,NA,NA
25,MA,MASSACHUSETTS,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,49,3276,NA,NA,NA,NA
26,MI,MICHIGAN,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,700,46723,NA,NA,NA,NA
27,MN,MINNESOTA,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,779,52846,NA,NA,NA,NA
28,MS,MISSISSIPPI,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,128,8395,NA,NA,NA,NA
29,MO,MISSOURI,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,1042,68868,NA,NA,NA,NA
30,MT,MONTANA,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,173,11241,NA,NA,NA,NA
31,NE,NEBRASKA,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,831,56372,NA,NA,NA,NA
32,NV,NEVADA,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,39,2740,NA,NA,NA,NA
33,NH,NEW HAMPSHIRE,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,19,1362,NA,NA,NA,NA
34,NJ,NEW JERSEY,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,101,6486,NA,NA,NA,NA
35,NM,NEW MEXICO,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,46,3123,NA,NA,NA,NA
36,NY,NEW YORK,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,430,27963,NA,NA,NA,NA
37,NC,NORTH CAROLINA,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,439,28953,NA,NA,NA,NA
38,ND,NORTH DAKOTA,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,432,29096,NA,NA,NA,NA
39,OH,OHIO,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,1176,77924,NA,NA,NA,NA
40,OK,OKLAHOMA,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,376,25254,NA,NA,NA,NA
41,OR,OREGON,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,171,11227,NA,NA,NA,NA
42,PA,PENNSYLVANIA,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,1718,112971,NA,NA,NA,NA
44,RI,RHODE ISLAND,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,2,NA,NA,NA,NA,NA
45,SC,SOUTH CAROLINA,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,146,9113,NA,NA,NA,NA
46,SD,SOUTH DAKOTA,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,481,32777,NA,NA,NA,NA
47,TN,TENNESSEE,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,427,27471,NA,NA,NA,NA
48,TX,TEXAS,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,859,57333,NA,NA,NA,NA
49,UT,UTAH,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,73,4732,NA,NA,NA,NA
50,VT,VERMONT,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,67,4498,NA,NA,NA,NA
51,VA,VIRGINIA,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,499,33294,NA,NA,NA,NA
53,WA,WASHINGTON,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,159,11141,NA,NA,NA,NA
54,WV,WEST VIRGINIA,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,76,4937,NA,NA,NA,NA
55,WI,WISCONSIN,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,1002,67009,NA,NA,NA,NA
56,WY,WYOMING,FARM AREA: (50.0 TO 99.9 ACRES),Cover Crops,68,4365,NA,NA,NA,NA
1,AL,ALABAMA,FARM AREA: (100 TO 199 ACRES),Cover Crops,145,18549,NA,NA,NA,NA
2,AK,ALASKA,FARM AREA: (100 TO 199 ACRES),Cover Crops,1,NA,NA,NA,NA,NA
4,AZ,ARIZONA,FARM AREA: (100 TO 199 ACRES),Cover Crops,11,1580,NA,NA,NA,NA
5,AR,ARKANSAS,FARM AREA: (100 TO 199 ACRES),Cover Crops,124,15775,NA,NA,NA,NA
6,CA,CALIFORNIA,FARM AREA: (100 TO 199 ACRES),Cover Crops,312,40859,NA,NA,NA,NA
8,CO,COLORADO,FARM AREA: (100 TO 199 ACRES),Cover Crops,146,19607,NA,NA,NA,NA
9,CT,CONNECTICUT,FARM AREA: (100 TO 199 ACRES),Cover Crops,22,3094,NA,NA,NA,NA
10,DE,DELAWARE,FARM AREA: (100 TO 199 ACRES),Cover Crops,88,11653,NA,NA,NA,NA
12,FL,FLORIDA,FARM AREA: (100 TO 199 ACRES),Cover Crops,107,13994,NA,NA,NA,NA
13,GA,GEORGIA,FARM AREA: (100 TO 199 ACRES),Cover Crops,305,40109,NA,NA,NA,NA
15,HI,HAWAII,FARM AREA: (100 TO 199 ACRES),Cover Crops,5,712,NA,NA,NA,NA
16,ID,IDAHO,FARM AREA: (100 TO 199 ACRES),Cover Crops,139,18937,NA,NA,NA,NA
17,IL,ILLINOIS,FARM AREA: (100 TO 199 ACRES),Cover Crops,778,99887,NA,NA,NA,NA
18,IN,INDIANA,FARM AREA: (100 TO 199 ACRES),Cover Crops,743,98371,NA,NA,NA,NA
19,IA,IOWA,FARM AREA: (100 TO 199 ACRES),Cover Crops,1418,190977,NA,NA,NA,NA
20,KS,KANSAS,FARM AREA: (100 TO 199 ACRES),Cover Crops,570,74664,NA,NA,NA,NA
21,KY,KENTUCKY,FARM AREA: (100 TO 199 ACRES),Cover Crops,466,59842,NA,NA,NA,NA
22,LA,LOUISIANA,FARM AREA: (100 TO 199 ACRES),Cover Crops,70,8870,NA,NA,NA,NA
